platform,order_placed_dt,order_num,customer_id,quantity,gross_sales_amount,discount,tax_amount,return_ind
Desktop,2/14/2014,CA-2014-107594,EH-13945,3,79.56,0,3.98,0
Phone,2/14/2014,CA-2014-120096,KE-16420,6,209.97,0.4,10.48,0
Phone,2/14/2014,CA-2014-138709,MS-17770,8,37.44,0,1.87,0
Desktop,2/14/2014,CA-2014-103317,DM-13525,10,242.55,1.1,12.07,0
Desktop,2/14/2014,CA-2014-107139,DP-13390,6,180.96,0.2,9.04,0
Phone,2/14/2014,CA-2014-152849,DW-13195,3,4.37,0.2,0.21,0
Phone,2/14/2014,CA-2014-157784,MC-17845,8,514.03,0,25.7,0
Phone,2/14/2014,US-2014-160444,DC-12850,14,502.2,0.4,25.09,0
Desktop,2/14/2014,CA-2014-134278,EP-13915,1,559.99,0.2,27.99,0
Phone,2/14/2014,CA-2014-147543,BC-11125,2,478.48,0.2,23.91,0
Phone,2/14/2014,US-2014-138758,JL-15835,4,241.19,0.5,12.03,1
Phone,2/14/2014,CA-2014-100090,EB-13705,9,699.19,0.4,34.94,0
Desktop,2/14/2014,CA-2014-150301,MH-18025,1,63.88,0.1,3.19,0
Phone,2/14/2014,CA-2014-113271,DS-13030,14,172.1,0.35,8.59,0
Phone,2/14/2014,CA-2014-114125,GH-14410,11,68.7,0.2,3.43,0
Desktop,2/14/2014,CA-2014-165379,BM-11650,5,24.72,0.4,1.22,0
Tablet,2/14/2014,CA-2014-123225,MN-17935,6,586.34,0.4,29.3,1
Desktop,2/14/2014,CA-2014-133305,MH-17455,9,67.4,0.2,3.36,0
Phone,2/14/2014,CA-2014-163552,LA-16780,25,1368.62,0,68.43,0
Desktop,2/14/2014,CA-2014-166555,JK-15205,3,164.85,0,8.24,0
Phone,2/14/2014,CA-2014-110184,BF-11170,17,505.69,0.2,25.27,0
Desktop,2/14/2014,CA-2014-124807,ME-17725,13,59.7,0.4,2.96,0
Tablet,2/14/2014,CA-2014-129924,AC-10420,5,706.06,0.4,35.28,0
Phone,2/14/2014,CA-2014-131310,CL-12565,8,134.4,0.4,6.7,0
Phone,2/14/2014,CA-2014-161508,PV-18985,15,554.17,0.9,27.66,0
Phone,2/14/2014,US-2014-165862,GK-14620,3,351.22,0.2,17.55,0
Phone,2/14/2014,CA-2014-109904,BF-10975,3,17.94,0,0.9,0
Phone,2/14/2014,CA-2014-124464,SS-20515,1,39.48,0,1.97,0
Phone,2/14/2014,CA-2014-164182,ST-20530,7,111.05,1.2,5.49,0
Phone,2/14/2014,US-2014-103905,AW-10930,11,68.2,1,3.36,0
Phone,2/14/2014,US-2014-150532,PB-19150,5,55.92,0.2,2.79,0
Desktop,2/14/2014,CA-2014-115980,VW-21775,6,9.51,0,0.48,0
Phone,2/14/2014,CA-2014-123295,AH-10120,4,259.14,0.2,12.95,0
Phone,2/14/2014,CA-2014-138198,JL-15130,2,13.9,0.2,0.69,0
Desktop,2/14/2014,CA-2014-168158,EM-14140,2,6.1,0.2,0.29,0
Desktop,2/14/2014,US-2014-150434,CA-12310,6,455.23,0.3,22.75,0
Desktop,2/14/2014,CA-2014-127866,JD-15895,11,602.43,0,30.12,0
Phone,2/14/2014,CA-2014-141726,CC-12145,10,176.49,0.2,8.81,1
Desktop,2/14/2014,CA-2014-142965,SW-20245,4,53.34,0.9,2.62,0
Desktop,2/14/2014,CA-2014-143903,KM-16375,10,1340.98,1.1,66.99,0
Phone,2/14/2014,CA-2014-157546,RD-19720,9,112.54,0.2,5.62,0
Desktop,2/14/2014,CA-2014-109890,PG-18820,2,35.98,0,1.8,0
Desktop,2/14/2014,CA-2014-116932,ME-18010,8,1173.62,0.4,58.66,0
Phone,2/14/2014,CA-2014-129189,HM-14860,14,751.89,2.1,37.49,0
Phone,2/14/2014,CA-2014-117464,NP-18325,20,1136.09,0.4,56.78,0
Tablet,2/14/2014,CA-2014-122679,AB-10255,6,19.68,0,0.98,0
Phone,2/14/2014,CA-2014-127691,EM-14065,4,165.94,0,8.3,0
Desktop,2/14/2014,US-2014-164644,JL-15850,1,26.63,0.2,1.32,0
Tablet,2/14/2014,CA-2014-103058,AG-10270,2,99.98,0,5,0
Desktop,2/14/2014,CA-2014-145254,NC-18535,17,992.83,0.4,49.62,0
Phone,2/14/2014,US-2014-119137,AG-10900,24,1520.38,1.3,75.95,0
Phone,2/14/2014,CA-2014-143917,KL-16645,17,8319.29,0,415.96,0
Desktop,2/14/2014,CA-2014-146528,VF-21715,5,22,0,1.1,0
Tablet,2/14/2014,CA-2014-116190,SG-20470,18,256.48,0,12.82,0
Phone,2/14/2014,CA-2014-126760,KM-16720,17,1891.32,0.4,94.55,0
Desktop,2/14/2014,CA-2014-159121,JO-15145,7,111.93,0,5.6,0
Phone,2/14/2014,CA-2014-169019,LF-17185,31,2656.72,4,132.64,1
Desktop,2/14/2014,US-2014-155894,CL-11890,3,123.55,0.2,6.17,0
Phone,2/14/2014,CA-2014-124709,GW-14605,2,238,0,11.9,0
Desktop,2/14/2014,CA-2014-169642,BB-10990,2,276.28,0,13.81,0
Desktop,2/14/2014,US-2014-150126,AS-10045,11,65.78,0,3.29,0
Phone,2/14/2014,CA-2014-131541,CK-12205,18,193.15,0.6,9.63,0
Phone,2/14/2014,CA-2014-111192,TS-21430,8,1367.84,0,68.39,0
Phone,2/14/2014,CA-2014-117345,BF-10975,10,202.9,0.8,10.1,0
Phone,2/14/2014,CA-2014-152296,IL-15100,3,19.75,0.2,0.98,0
Desktop,2/14/2014,CA-2014-162684,AS-10630,2,5.68,0.2,0.27,0
Phone,2/14/2014,US-2014-106299,NZ-18565,9,886.28,0,44.31,0
Phone,2/14/2014,CA-2014-125612,BK-11260,14,163.62,0,8.18,0
Phone,2/14/2014,CA-2014-128986,GH-14410,3,93.02,0.2,4.64,0
Tablet,2/14/2014,CA-2014-133690,BS-11755,3,221.35,0.7,11.03,1
Phone,2/14/2014,CA-2014-126361,VD-21670,27,2126.03,0.4,106.28,1
Phone,2/14/2014,CA-2014-134215,ML-17395,24,617.12,0,30.86,0
Phone,2/14/2014,CA-2014-110065,SP-20650,8,151.95,0,7.6,0
Desktop,2/14/2014,CA-2014-118962,CS-12130,12,472.04,0.2,23.59,0
Tablet,2/14/2014,CA-2014-124723,GZ-14470,2,489.23,0.3,24.45,0
Tablet,2/14/2014,CA-2014-150490,SS-20590,5,78.12,0,3.91,0
Desktop,2/14/2014,US-2014-117968,RS-19420,10,1217.38,0,60.87,0
Phone,2/14/2014,CA-2014-115357,RF-19735,3,62.91,0,3.15,0
Phone,2/14/2014,CA-2014-137575,TB-21625,2,199.98,0,10,0
Desktop,2/14/2014,CA-2014-124478,MA-17560,15,1109.73,0.1,55.48,0
Phone,2/14/2014,CA-2014-131450,LR-16915,18,2049.82,0.4,102.47,0
Desktop,2/14/2014,CA-2014-151708,MB-17305,7,217.35,0.4,10.85,0
Phone,2/14/2014,CA-2014-154669,TM-21010,11,423.28,0,21.16,0
Desktop,2/14/2014,CA-2014-156790,VG-21790,4,155.46,0.2,7.76,0
Phone,2/14/2014,CA-2014-110527,ED-13885,8,20.88,0,1.04,0
Desktop,2/14/2014,CA-2014-141901,GM-14500,1,5.98,0,0.3,0
Desktop,2/14/2014,CA-2014-161249,RD-19720,8,13.81,0.9,0.65,0
Phone,2/14/2014,CA-2014-166471,MG-17650,6,1310.34,0.4,65.5,0
Phone,2/14/2014,CA-2014-167850,AG-10525,5,193.94,0.4,9.68,0
Desktop,2/14/2014,CA-2014-169726,JH-15985,7,2060.74,0.2,103.03,0
Desktop,2/14/2014,CA-2014-127012,GM-14680,4,76.28,0,3.81,1
Tablet,2/14/2014,CA-2014-154641,KL-16645,1,375.34,0,18.77,0
Desktop,2/14/2014,CA-2014-109302,CS-12175,7,196.21,0,9.81,0
Desktop,2/14/2014,CA-2014-109897,BW-11200,11,891.78,0.2,44.58,0
Phone,2/14/2014,CA-2014-153927,LL-16840,16,286.65,0,14.33,0
Desktop,2/14/2014,CA-2014-156244,DH-13675,27,457.74,1.2,22.83,0
Desktop,2/14/2014,CA-2014-109043,CS-12355,10,243.6,0.4,12.16,0
Desktop,2/14/2014,CA-2014-138023,KH-16510,8,30.96,0.8,1.51,0
Desktop,2/14/2014,CA-2014-141005,CS-12355,3,62.94,0,3.15,0
Desktop,2/14/2014,US-2014-164406,BD-11605,17,505.28,0.6,25.23,1
Desktop,2/14/2014,CA-2014-142839,TS-21610,6,853.09,0.4,42.63,0
Desktop,2/14/2014,CA-2014-111500,DJ-13510,20,484.79,0,24.24,0
Tablet,2/14/2014,CA-2014-129168,KB-16585,3,15.55,0.2,0.77,0
Phone,2/14/2014,CA-2014-121727,JK-15625,2,10.72,0.2,0.53,0
Desktop,2/14/2014,CA-2014-133158,DW-13195,9,358.7,0.2,17.92,0
Phone,2/14/2014,US-2014-143581,BS-11365,3,344.91,0,17.25,0
Desktop,2/14/2014,US-2014-156559,LH-16900,9,638.82,0,31.94,0
Tablet,2/14/2014,US-2014-164616,MS-17770,6,85.96,0.9,4.25,0
Phone,2/14/2014,CA-2014-114321,NC-18535,16,1417.35,0,70.87,0
Phone,2/14/2014,CA-2014-166716,CR-12730,2,421.37,0.3,21.05,0
Phone,2/14/2014,CA-2014-123253,DE-13255,1,3.91,0.2,0.19,1
Phone,2/14/2014,CA-2014-130918,JP-15520,3,7.63,0.2,0.37,0
Desktop,2/14/2014,US-2014-166828,JF-15415,2,11.56,0,0.58,0
Tablet,2/14/2014,CA-2014-110639,RH-19495,8,71.84,0,3.59,0
Phone,2/14/2014,CA-2014-124737,AP-10915,31,424.38,1.2,21.16,0
Phone,2/14/2014,CA-2014-154837,RB-19645,2,49.57,0.2,2.47,0
Phone,2/14/2014,US-2014-112795,CR-12625,3,19.44,0,0.97,0
Desktop,2/14/2014,CA-2014-106719,RB-19645,2,8.29,0.2,0.4,0
Phone,2/14/2014,CA-2014-107916,JP-15460,5,25.95,0.2,1.29,0
Desktop,2/14/2014,CA-2014-120432,DW-13585,3,25.5,0,1.28,0
Tablet,2/14/2014,CA-2014-103660,MW-18220,7,1007.94,0.2,50.39,0
Phone,2/14/2014,CA-2014-104178,JM-15265,14,176.14,0,8.81,0
Desktop,2/14/2014,CA-2014-107398,BS-11590,15,30.25,2.1,1.41,0
Desktop,2/14/2014,CA-2014-115259,RC-19960,25,199.26,0.8,9.92,0
Desktop,2/14/2014,CA-2014-126200,JE-15715,6,38.06,1.6,1.82,0
Tablet,2/14/2014,CA-2014-103331,KB-16315,8,31.4,0,1.57,0
Phone,2/14/2014,CA-2014-123260,FM-14290,8,176.8,0,8.84,0
Phone,2/14/2014,US-2014-115413,PP-18955,6,158.61,0,7.93,0
Phone,2/14/2014,CA-2014-101266,MM-17920,2,13.36,0,0.67,0
Desktop,2/14/2014,CA-2014-124688,CC-12610,12,1812.01,0,90.6,1
Desktop,2/14/2014,CA-2014-143336,ZD-21925,9,244.76,0.4,12.22,1
Phone,2/14/2014,CA-2014-135699,HH-15010,4,123.28,0,6.16,1
Desktop,2/14/2014,CA-2014-169775,RA-19945,9,709.04,1.35,35.38,0
Desktop,2/14/2014,CA-2014-146500,AT-10735,8,121.24,0,6.06,0
Desktop,2/14/2014,CA-2014-143385,SJ-20500,9,92.52,0,4.63,0
Phone,2/14/2014,CA-2014-109855,LH-16900,5,380.74,0.2,19.03,0
Desktop,2/14/2014,CA-2014-126522,LT-16765,3,53.94,0,2.7,1
Tablet,2/14/2014,CA-2014-165428,JL-15130,9,34.75,1,1.69,0
Phone,2/14/2014,CA-2014-106971,BM-11785,7,475.94,0.2,23.79,0
Desktop,2/14/2014,CA-2014-127936,CL-12565,3,21.24,0,1.06,0
Desktop,2/14/2014,CA-2014-151792,CV-12295,3,239.98,0.2,11.99,0
Phone,2/14/2014,CA-2014-152268,SC-20095,2,1793.98,0,89.7,0
Desktop,2/14/2014,CA-2014-157721,JM-16195,2,90.61,0,4.53,0
Phone,2/14/2014,CA-2014-158281,AG-10525,3,559.71,0.4,27.97,0
Desktop,2/14/2014,US-2014-138828,KD-16345,8,72.69,0,3.63,0
Phone,2/14/2014,CA-2014-125171,AG-10390,5,14.4,0,0.72,0
Phone,2/14/2014,US-2014-120236,MR-17545,5,7.68,0.8,0.34,0
Tablet,2/14/2014,CA-2014-106572,NP-18700,2,264.32,0.2,13.21,0
Desktop,2/14/2014,CA-2014-136861,PR-18880,2,31.98,0.2,1.59,0
Phone,2/14/2014,CA-2014-130449,VP-21760,14,100.36,0,5.02,0
Phone,2/14/2014,CA-2014-100006,DK-13375,3,377.97,0,18.9,0
Desktop,2/14/2014,CA-2014-105165,SZ-20035,13,469.04,1.7,23.37,0
Phone,2/14/2014,CA-2014-109918,LR-17035,11,131.84,0.2,6.58,1
Phone,2/14/2014,CA-2014-117765,RB-19465,11,643.78,0,32.19,0
Tablet,2/14/2014,CA-2014-122882,SB-20290,10,539.07,1.5,26.88,0
Desktop,2/14/2014,CA-2014-126193,SS-20410,13,321.98,1.8,16.01,0
Desktop,2/14/2014,CA-2014-131002,TB-21400,17,1040.19,0,52.01,0
Desktop,2/14/2014,CA-2014-107818,MC-17275,21,1771.52,0.2,88.57,0
Desktop,2/14/2014,CA-2014-123127,SP-20620,2,16.78,0,0.84,0
Phone,2/14/2014,CA-2014-128839,TT-21070,12,254.97,0,12.75,0
Desktop,2/14/2014,CA-2014-132500,GZ-14470,2,49.98,0,2.5,0
Phone,2/14/2014,CA-2014-139892,BM-11140,37,10539.9,2.3,526.88,0
Desktop,2/14/2014,CA-2014-140032,TS-21340,2,8.61,0.2,0.42,0
Desktop,2/14/2014,CA-2014-146283,KT-16465,13,1166.72,0.7,58.3,0
Phone,2/14/2014,CA-2014-146815,PP-18955,4,176.28,0.1,8.81,0
Desktop,2/14/2014,CA-2014-163293,KC-16255,7,116.85,0,5.84,0
Phone,2/14/2014,CA-2014-168592,DP-13390,8,75.64,0,3.78,0
Tablet,2/14/2014,US-2014-115987,LH-17020,4,51.18,0.8,2.52,0
Phone,2/14/2014,CA-2014-102869,LC-17140,13,233.24,1,11.61,0
Phone,2/14/2014,CA-2014-103527,CC-12220,3,10.9,0.2,0.53,0
Desktop,2/14/2014,CA-2014-126403,RR-19525,16,2304.37,0,115.22,1
Phone,2/14/2014,CA-2014-144407,MS-17365,7,103.6,0,5.18,0
Desktop,2/14/2014,US-2014-115196,DL-12925,2,1299.99,0.5,64.97,0
Tablet,2/14/2014,US-2014-131870,NF-18595,15,91.49,0.4,4.55,0
Tablet,2/14/2014,CA-2014-113383,SF-20065,9,336.82,0,16.84,0
Phone,2/14/2014,CA-2014-125731,CL-12565,12,1508.77,0.4,75.42,0
Phone,2/14/2014,US-2014-138835,DA-13450,2,9.64,0,0.48,0
Desktop,2/14/2014,CA-2014-112837,LW-17125,3,127.95,0,6.4,0
Phone,2/14/2014,CA-2014-101476,SD-20485,1,69.99,0,3.5,0
Desktop,2/14/2014,CA-2014-103702,AF-10885,7,63.92,0.7,3.16,0
Phone,2/14/2014,CA-2014-116246,LW-17215,6,3785.29,0.1,189.26,0
Phone,2/14/2014,CA-2014-138527,BN-11470,8,192.42,0.6,9.59,0
Desktop,2/14/2014,US-2014-119081,TA-21385,12,787.85,0,39.39,0
Desktop,2/14/2014,US-2014-150924,PT-19090,5,5.18,0.8,0.22,0
Phone,2/14/2014,CA-2014-113859,BC-11125,6,340.12,0.3,16.99,0
Phone,2/14/2014,CA-2014-126277,LH-16900,3,2.5,0.7,0.09,0
Phone,2/14/2014,CA-2014-132962,JM-15535,8,267.55,0.4,13.36,0
Desktop,2/14/2014,CA-2014-140039,ON-18715,5,79.4,0.2,3.96,0
Desktop,2/14/2014,CA-2014-142769,RP-19390,21,561.73,0,28.09,1
Phone,2/14/2014,CA-2014-145212,DC-12850,3,5.46,0,0.27,0
Phone,2/14/2014,US-2014-156216,EA-14035,7,18.65,0.7,0.9,0
Phone,2/14/2014,CA-2014-113362,AJ-10960,8,460.22,0,23.01,0
Phone,2/14/2014,CA-2014-145576,CA-12775,8,26.13,0.4,1.29,0
Phone,2/14/2014,CA-2014-159184,JC-15775,7,149.56,0,7.48,0
Phone,2/14/2014,CA-2014-160766,DM-13015,35,4283.79,0.4,214.17,1
Phone,2/14/2014,US-2014-100853,JB-15400,6,72.61,1,3.58,0
Desktop,2/14/2014,US-2014-127635,SC-20260,13,31.41,1.8,1.48,0
Tablet,2/14/2014,CA-2014-138100,AA-10315,5,29.5,0,1.48,0
Phone,2/14/2014,CA-2014-149594,MF-18250,4,103.94,0.2,5.19,0
Phone,2/14/2014,CA-2014-141152,RF-19345,1,33.55,0.2,1.67,0
Phone,2/14/2014,CA-2014-103940,BN-11515,12,260.79,0.2,13.03,1
Desktop,2/14/2014,CA-2014-112851,NR-18550,3,182.94,0,9.15,0
Phone,2/14/2014,CA-2014-131947,JA-15970,31,318.29,1.7,15.83,0
Phone,2/14/2014,US-2014-117170,KT-16465,3,52.61,0.4,2.61,0
Desktop,2/14/2014,US-2014-158638,AG-10765,4,5.89,0.7,0.26,0
Tablet,2/14/2014,CA-2014-127299,JL-15835,9,2692.33,0.7,134.58,0
Phone,2/14/2014,CA-2014-132787,MC-18130,6,92.52,0,4.63,0
Desktop,2/14/2014,CA-2014-138177,ND-18460,1,73.92,0.5,3.67,0
Desktop,2/14/2014,CA-2014-156601,FA-14230,2,7.16,0,0.36,0
Desktop,2/14/2014,CA-2014-159849,JK-15640,3,5.67,0,0.28,0
Desktop,2/14/2014,CA-2014-168130,BS-11365,7,887.1,0.1,44.35,0
Desktop,2/14/2014,US-2014-106992,SB-20290,10,5579.94,0.8,278.96,0
Phone,2/14/2014,CA-2014-120411,SB-20185,7,504.55,0.5,25.2,0
Tablet,2/14/2014,CA-2014-125997,MW-18220,25,3519.37,0.3,175.95,0
Phone,2/14/2014,CA-2014-126480,HG-14965,2,8.56,0,0.43,0
Phone,2/14/2014,CA-2014-133704,MA-17995,7,64.15,0.2,3.2,0
Desktop,2/14/2014,CA-2014-151953,DB-13555,2,2.82,0.2,0.13,0
Phone,2/14/2014,CA-2014-156433,ES-14020,6,31.68,0,1.58,0
Phone,2/14/2014,CA-2014-166744,DN-13690,8,587.14,0,29.36,1
Desktop,2/14/2014,US-2014-134614,PF-19165,6,617.7,0.5,30.86,0
Phone,2/14/2014,CA-2014-117478,LH-16750,3,6.57,0.7,0.29,0
Tablet,2/14/2014,CA-2014-124513,SL-20155,3,66.03,0,3.3,0
Desktop,2/14/2014,CA-2014-125514,BM-11650,6,68.71,0,3.44,0
Desktop,2/14/2014,CA-2014-153969,HF-14995,24,451.28,0.2,22.55,0
Desktop,2/14/2014,CA-2014-168823,MA-17560,12,32.16,0.4,1.59,0
Desktop,2/14/2014,US-2014-135972,JG-15115,5,2046.35,0.2,102.31,0
Phone,2/14/2014,US-2014-166310,JS-15940,2,8.54,0.6,0.4,0
Phone,2/14/2014,CA-2014-103191,VG-21805,3,331.54,0.2,16.57,0
Desktop,2/14/2014,CA-2014-127488,MS-17365,2,4.61,0.2,0.22,0
Desktop,2/14/2014,CA-2014-156160,AS-10090,12,693.99,0.3,34.68,0
Phone,2/14/2014,CA-2014-158225,SE-20110,7,210.13,0,10.51,0
Tablet,2/14/2014,CA-2014-113964,JP-16135,4,18.46,0.2,0.91,0
Desktop,2/14/2014,CA-2014-116904,SC-20095,17,9900.19,0,495.01,0
Phone,2/14/2014,CA-2014-147900,JK-15640,9,28.8,0.2,1.43,0
Desktop,2/14/2014,CA-2014-148369,TH-21115,4,11.12,0,0.56,0
Desktop,2/14/2014,CA-2014-163559,ST-20530,3,139.44,0.2,6.96,0
Phone,2/14/2014,CA-2014-163650,TT-21220,6,44.34,0,2.22,0
Tablet,2/14/2014,US-2014-134733,BM-11650,5,519.98,0.35,25.98,0
Tablet,2/14/2014,CA-2014-123344,JD-16060,4,211.96,0,10.6,0
Desktop,2/14/2014,CA-2014-141355,BF-11005,2,14.58,0.2,0.72,0
Phone,2/14/2014,US-2014-112914,MT-18070,14,340.31,1.52,16.94,0
Desktop,2/14/2014,CA-2014-115049,MM-17920,11,153.82,0.2,7.68,0
Tablet,2/14/2014,CA-2014-115133,DA-13450,12,52.75,0.6,2.61,0
Tablet,2/14/2014,CA-2014-127586,CS-12400,2,310.12,0,15.51,0
Phone,2/14/2014,CA-2014-132451,KF-16285,6,604.99,0.2,30.24,0
Desktop,2/14/2014,CA-2014-144974,CM-12715,12,68.53,1.1,3.37,0
Tablet,2/14/2014,CA-2014-164385,NB-18580,3,143.95,0.2,7.19,0
Phone,2/14/2014,US-2014-151925,KT-16465,2,145.57,0.2,7.27,0
Phone,2/14/2014,US-2014-152723,HG-14965,1,0.88,0.8,0,0
Phone,2/14/2014,CA-2014-120887,TS-21205,3,87.54,0,4.38,0
Phone,2/14/2014,US-2014-133130,TH-21100,7,685.9,0.2,34.29,0
Desktop,2/14/2014,CA-2014-107153,GZ-14545,3,46.26,0,2.31,0
Phone,2/14/2014,CA-2014-114335,XP-21865,4,337.09,0.2,16.84,0
Phone,2/14/2014,CA-2014-125136,KD-16495,10,106.94,0.4,5.33,0
Phone,2/14/2014,CA-2014-111962,EB-14170,7,817.8,0.2,40.88,0
Phone,2/14/2014,CA-2014-122931,SM-20950,27,2358.67,1.6,117.85,0
Phone,2/14/2014,CA-2014-124856,LD-17005,18,1609.32,0,80.47,0
Phone,2/14/2014,CA-2014-126683,PP-18955,11,2354.98,0,117.75,0
Desktop,2/14/2014,CA-2014-146969,AP-10915,10,968.3,0.2,48.41,0
Phone,2/14/2014,CA-2014-102008,RA-19915,1,48.94,0,2.45,0
Desktop,2/14/2014,CA-2014-137351,DB-13615,7,43.18,0.2,2.15,0
Phone,2/14/2014,CA-2014-140886,KW-16570,6,69.22,0.2,3.45,0
Phone,2/14/2014,CA-2014-141649,DM-12955,6,795.41,0.2,39.76,0
Desktop,2/14/2014,CA-2014-159478,MH-17785,3,15.24,0,0.76,0
Phone,2/14/2014,US-2014-167633,BW-11200,3,15.55,0.2,0.77,0
Phone,2/14/2014,US-2014-132745,NF-18475,1,4.71,0,0.24,0
Desktop,2/14/2014,CA-2014-108189,ES-14080,18,598.14,1.4,29.84,0
Phone,2/14/2014,CA-2014-108903,DO-13435,10,212.95,0.6,10.62,0
Tablet,2/14/2014,CA-2014-120775,RD-19930,15,57.91,2,2.8,0
Desktop,2/14/2014,CA-2014-153976,BP-11290,3,258.28,0.3,12.9,0
Desktop,2/14/2014,CA-2014-157882,AR-10405,4,265.78,0.4,13.27,0
Phone,2/14/2014,US-2014-155817,SL-20155,5,67.76,0.4,3.37,0
Desktop,2/14/2014,CA-2014-102085,JD-16015,4,29.24,0,1.46,0
Phone,2/14/2014,CA-2014-153479,DF-13135,7,110.1,0.2,5.49,0
Phone,2/14/2014,CA-2014-166891,CC-12220,5,589.41,0.1,29.47,0
Desktop,2/14/2014,CA-2014-152233,KH-16510,2,99.98,0,5,0
Desktop,2/14/2014,CA-2014-152422,BD-11635,5,91.92,0.2,4.59,0
Phone,2/14/2014,CA-2014-109680,VP-21760,2,386.34,0,19.32,0
Desktop,2/14/2014,CA-2014-110611,JD-16015,5,83.92,0.2,4.19,0
Phone,2/14/2014,CA-2014-132542,AM-10360,2,15.36,0,0.77,0
Desktop,2/14/2014,CA-2014-134677,XP-21865,3,9.09,0,0.45,0
Desktop,2/14/2014,CA-2014-117429,MR-17545,5,129.92,0.2,6.49,0
Phone,2/14/2014,CA-2014-132801,JG-15805,10,107.44,0.2,5.36,0
Desktop,2/14/2014,CA-2014-119977,DN-13690,4,123.92,0,6.2,0
Desktop,2/14/2014,CA-2014-142951,JG-15115,3,23.47,0.2,1.16,0
Tablet,2/14/2014,CA-2014-137911,BP-11095,2,88.77,0.2,4.43,0
Phone,2/14/2014,CA-2014-138240,SJ-20500,4,160.59,0.2,8.02,0
Desktop,2/14/2014,CA-2014-103492,CM-12715,19,1488.77,2,74.34,0
Phone,2/14/2014,CA-2014-140403,TN-21040,5,137.63,0.2,6.87,0
Desktop,2/14/2014,CA-2014-150329,SD-20485,7,46.87,0.2,2.33,0
Desktop,2/14/2014,US-2014-105137,RB-19435,4,120.26,1.4,5.94,1
Desktop,2/14/2014,US-2014-134054,FC-14335,7,255.85,0,12.79,0
Desktop,2/14/2014,CA-2014-114314,DB-13555,5,16.23,0,0.81,0
Phone,2/14/2014,CA-2014-116834,Dp-13240,16,408.47,0,20.42,0
Phone,2/14/2014,CA-2014-128538,AS-10240,1,7.64,0,0.38,0
Phone,2/14/2014,CA-2014-157924,HA-14920,6,465.49,0.2,23.26,1
Desktop,2/14/2014,US-2014-126571,JF-15565,5,483.34,0.4,24.15,0
Phone,2/14/2014,CA-2014-139451,DN-13690,6,36.29,0,1.81,0
Phone,2/14/2014,US-2014-154655,BP-11050,2,22.24,0.2,1.1,0
Tablet,2/14/2014,CA-2014-123316,SP-20545,3,7.75,0.2,0.38,0
Phone,2/14/2014,CA-2014-132010,MA-17995,14,389.74,0,19.49,0
Desktop,2/14/2014,CA-2014-151995,ZC-21910,15,1549.77,0,77.49,0
Phone,2/14/2014,CA-2014-164742,ML-17395,3,264.92,0,13.25,0
Phone,2/14/2014,CA-2014-151330,TC-21295,19,1885.27,0,94.26,0
Phone,2/14/2014,CA-2014-163748,HG-15025,9,2003.12,1,100.11,0
Phone,2/14/2014,US-2014-146353,JE-15610,9,292.82,0,14.64,0
Phone,2/14/2014,US-2014-151015,BD-11500,20,344.27,1.2,17.15,0
Desktop,2/14/2014,CA-2014-143182,DL-12865,1,15.38,0.2,0.76,0
Phone,2/14/2014,US-2014-122021,AC-10660,4,191.34,0.5,9.54,0
Phone,2/14/2014,US-2014-109456,LS-17245,6,194.32,0.2,9.71,0
Desktop,2/14/2014,CA-2014-103086,EB-14170,2,5.31,0.6,0.24,0
Phone,2/14/2014,CA-2014-124394,TB-21520,8,130.76,1,6.49,0
Tablet,2/14/2014,CA-2014-110408,AS-10225,14,2216.8,0,110.84,0
Tablet,2/14/2014,CA-2014-115084,LS-17200,6,605.34,0,30.27,0
Phone,2/14/2014,CA-2014-138450,EH-13765,16,249.47,0.6,12.44,0
Phone,2/14/2014,CA-2014-143168,IG-15085,3,63.3,0.2,3.16,0
Phone,2/14/2014,CA-2014-100867,EH-14125,6,321.55,0.2,16.07,1
Tablet,2/14/2014,CA-2014-117317,JF-15490,3,13.44,0,0.67,0
Desktop,2/14/2014,CA-2014-155264,RP-19270,18,306.11,0.6,15.28,0
Phone,2/14/2014,CA-2014-137092,LS-16975,10,862.2,1.6,43.03,0
Desktop,2/14/2014,CA-2014-146703,PO-18865,4,211.96,0,10.6,0
Phone,2/14/2014,CA-2014-169684,FH-14365,6,426.94,0.6,21.32,0
Phone,2/14/2014,CA-2014-100916,FH-14275,10,788.86,0,39.44,0
Desktop,2/14/2014,CA-2014-142587,TB-21520,7,531.38,0.6,26.54,0
Phone,2/14/2014,CA-2014-169852,SF-20965,3,36.36,0.2,1.81,0
Phone,2/14/2014,CA-2014-110072,MG-17680,4,93.89,0.2,4.68,0
Desktop,2/14/2014,CA-2014-151967,NB-18580,4,129.92,0,6.5,0
Desktop,2/14/2014,CA-2014-108707,DB-12910,2,10.37,0.2,0.51,0
Desktop,2/14/2014,CA-2014-113047,AP-10915,3,11.85,0,0.59,0
Desktop,2/14/2014,CA-2014-130729,AA-10375,3,34.27,0.2,1.7,0
Desktop,2/14/2014,CA-2014-139542,EH-14185,6,54.47,0.9,2.68,0
Phone,2/14/2014,US-2014-158400,AH-10030,4,49.41,0.2,2.46,0
Tablet,2/14/2014,CA-2014-162278,AH-10585,9,447.88,0.2,22.38,0
Phone,2/14/2014,CA-2014-148285,RD-19810,5,22.32,0.4,1.1,0
