platform,order_placed_dt,order_num,quantity,item_id,item_price,return_ind
Desktop,"August 7, 2017",CA-2017-134306,3,OFF-AR-10004027,2.52,0
Desktop,"August 7, 2017",CA-2017-134306,2,OFF-PA-10000249,12.28,0
Desktop,"August 7, 2017",CA-2017-134306,2,OFF-AR-10001374,6.48,0
Desktop,"January 9, 2016",CA-2016-129714,1,TEC-AC-10000290,6.79,0
Desktop,"January 9, 2016",CA-2016-129714,2,OFF-PA-10001970,12.28,0
Desktop,"January 9, 2016",CA-2016-129714,1,OFF-BI-10002160,3.048,0
Desktop,"January 9, 2016",CA-2016-129714,4,OFF-PA-10001970,12.28,0
Desktop,"January 9, 2016",CA-2016-129714,4,OFF-BI-10004995,1088.792,0
Phone,"August 4, 2016",CA-2016-138520,6,FUR-BO-10002268,64.784,0
Phone,"August 4, 2016",CA-2016-138520,2,OFF-EN-10001137,4.13,0
Phone,"August 4, 2016",CA-2016-138520,4,OFF-AR-10002399,4.26,0
Phone,"August 4, 2016",CA-2016-138520,5,OFF-PA-10002713,6.88,0
Phone,23-04-2016,CA-2016-130001,5,OFF-PA-10002666,7.248,0
Phone,"August 3, 2017",CA-2017-155698,8,OFF-AP-10001124,80.98,0
Phone,"August 3, 2017",CA-2017-155698,2,OFF-LA-10001158,10.35,0
Phone,25-09-2017,CA-2017-144904,2,OFF-LA-10001158,10.35,0
Phone,25-09-2017,CA-2017-144904,3,FUR-CH-10000785,162.882,0
Phone,25-09-2017,CA-2017-144904,2,OFF-AR-10003732,2.78,0
Phone,25-09-2017,CA-2017-144904,8,FUR-FU-10000023,5.89,0
Tablet,24-09-2014,CA-2014-123344,4,OFF-ST-10001713,52.99,0
Desktop,21-10-2016,CA-2016-155516,4,OFF-BI-10002412,5.8,0
Desktop,21-10-2016,CA-2016-155516,2,OFF-SU-10001225,3.68,0
Desktop,21-10-2016,CA-2016-155516,7,OFF-ST-10002406,14.97,0
Desktop,21-10-2016,CA-2016-155516,4,FUR-BO-10002545,260.98,0
Desktop,29-05-2017,CA-2017-104745,5,OFF-PA-10002036,5.184,0
Desktop,29-05-2017,CA-2017-104745,3,OFF-ST-10002205,17.808,0
Phone,23-07-2014,US-2014-119137,5,OFF-BI-10001982,1.632,0
Phone,23-07-2014,US-2014-119137,8,TEC-AC-10003911,127.992,0
Phone,23-07-2014,US-2014-119137,1,OFF-AR-10000658,9.24,0
Phone,23-07-2014,US-2014-119137,10,TEC-AC-10002076,47.904,0
Desktop,28-09-2016,US-2016-134656,4,OFF-PA-10003039,24.784,0
Phone,27-08-2017,US-2017-134481,7,FUR-TA-10004915,212.632,0
Desktop,28-04-2015,CA-2015-130792,3,OFF-AP-10000696,2.884,0
Desktop,28-04-2015,CA-2015-130792,3,OFF-ST-10003327,7.944,0
Desktop,28-04-2015,CA-2015-130792,4,OFF-BI-10000309,3.044,0
Phone,28-10-2016,CA-2016-134775,7,OFF-PA-10004734,7.28,1
Phone,28-10-2016,CA-2016-134775,3,OFF-BI-10002225,16.512,1
Desktop,26-06-2015,CA-2015-125395,2,TEC-AC-10004708,20.95,0
Desktop,27-11-2015,US-2015-168935,3,FUR-TA-10000617,125.1525,0
Desktop,27-11-2015,US-2015-168935,3,TEC-AC-10002335,27.992,0
Tablet,"March 12, 2015",CA-2015-122756,4,TEC-MA-10001681,120.585,0
Tablet,"March 12, 2015",CA-2015-122756,1,FUR-FU-10001935,2.96,0
Phone,24-11-2014,CA-2014-115973,1,OFF-AR-10004757,2.624,0
Desktop,"November 12, 2017",CA-2017-101798,4,OFF-BI-10000050,5.84,0
Desktop,"November 12, 2017",CA-2017-101798,2,TEC-AC-10001998,19.99,0
Desktop,21-09-2014,US-2014-135972,2,TEC-PH-10003012,123.192,0
Desktop,21-09-2014,US-2014-135972,3,TEC-CO-10002313,599.99,0
Desktop,"July 6, 2014",US-2014-134971,3,OFF-BI-10003982,4.154,0
Phone,30-06-2017,CA-2017-102946,3,OFF-BI-10004492,25.264,0
Phone,17-10-2017,CA-2017-165603,2,OFF-ST-10000798,24.98,0
Phone,17-10-2017,CA-2017-165603,2,OFF-PA-10002552,6.48,0
Desktop,31-10-2015,CA-2015-122259,4,OFF-SU-10002573,17.53,0
Phone,"August 9, 2016",CA-2016-108987,3,OFF-ST-10001580,11.984,0
Phone,"August 9, 2016",CA-2016-108987,4,FUR-BO-10004834,599.0664,0
Phone,"August 9, 2016",CA-2016-108987,4,OFF-ST-10000934,32.784,0
Phone,"August 9, 2016",CA-2016-108987,2,TEC-AC-10000158,28.792,0
Desktop,24-12-2014,CA-2014-113166,2,OFF-PA-10001947,4.784,0
Phone,16-04-2014,CA-2014-155208,6,OFF-AR-10003478,6.512,0
Tablet,24-12-2017,CA-2017-117933,3,OFF-AP-10004249,11.97,0
Desktop,"August 12, 2017",CA-2017-117457,5,TEC-AC-10000158,35.99,0
Desktop,"August 12, 2017",CA-2017-117457,3,TEC-CO-10004115,399.992,0
Desktop,"August 12, 2017",CA-2017-117457,5,OFF-PA-10003724,5.43,0
Desktop,"August 12, 2017",CA-2017-117457,7,FUR-TA-10002041,143.432,0
Desktop,"August 12, 2017",CA-2017-117457,1,OFF-PA-10002893,9.68,0
Desktop,"August 12, 2017",CA-2017-117457,9,OFF-LA-10003766,3.15,0
Desktop,"August 12, 2017",CA-2017-117457,1,OFF-PA-10001970,55.98,0
Desktop,"August 12, 2017",CA-2017-117457,13,FUR-BO-10001972,102.833,0
Desktop,"August 12, 2017",CA-2017-117457,2,FUR-CH-10003956,56.784,0
Phone,"March 11, 2017",CA-2017-142636,7,OFF-PA-10000157,19.98,0
Phone,"March 11, 2017",CA-2017-142636,4,FUR-CH-10001891,76.784,0
Desktop,24-06-2017,CA-2017-122105,8,OFF-AR-10004344,11.99,0
Desktop,14-04-2016,CA-2016-148796,5,FUR-CH-10004886,76.76,1
Phone,"June 11, 2017",CA-2017-154816,1,OFF-PA-10003845,5.78,0
Phone,"April 3, 2017",CA-2017-110478,4,OFF-AR-10001573,2.33,0
Phone,"April 3, 2017",CA-2017-110478,1,OFF-EN-10000483,15.25,0
Phone,22-06-2014,CA-2014-142048,6,TEC-AC-10004114,32.792,0
Phone,19-10-2017,CA-2017-125388,4,FUR-FU-10004712,14.14,0
Phone,19-10-2017,CA-2017-125388,3,OFF-ST-10000918,10.9,0
Phone,21-08-2017,CA-2017-155705,4,FUR-CH-10000015,216.6,0
Phone,23-11-2017,CA-2017-149160,2,FUR-FU-10003347,14.2,0
Phone,23-11-2017,CA-2017-149160,8,OFF-BI-10001543,35.99,0
Phone,"December 9, 2014",CA-2014-101476,1,TEC-MA-10000029,69.99,0
Phone,"January 10, 2017",CA-2017-152275,6,OFF-AR-10000369,1.112,0
Desktop,15-04-2016,US-2016-123750,2,OFF-BI-10004584,94.794,0
Desktop,15-04-2016,US-2016-123750,7,TEC-AC-10004659,58.392,0
Desktop,15-04-2016,US-2016-123750,5,TEC-AC-10004659,58.392,0
Desktop,15-04-2016,US-2016-123750,2,OFF-ST-10000617,2.384,0
Phone,"June 6, 2016",CA-2016-127369,5,OFF-ST-10003306,142.86,0
Phone,19-12-2014,US-2014-150574,2,OFF-BI-10000773,2.406,0
Phone,19-12-2014,US-2014-150574,5,TEC-AC-10002600,49.56,1
Desktop,"December 6, 2016",CA-2016-147375,3,TEC-MA-10002937,335.993,1
Desktop,"December 6, 2016",CA-2016-147375,7,OFF-PA-10001970,44.784,0
Desktop,15-09-2017,CA-2017-130043,8,OFF-PA-10002230,3.984,0
Phone,20-01-2017,CA-2017-157252,3,FUR-CH-10003396,69.282,0
Desktop,"May 9, 2016",CA-2016-115756,1,FUR-FU-10000246,12.22,0
Desktop,"May 9, 2016",CA-2016-115756,3,OFF-ST-10000060,64.98,0
Desktop,"May 9, 2016",CA-2016-115756,3,OFF-ST-10003058,23.65,0
Desktop,"May 9, 2016",CA-2016-115756,4,OFF-PA-10002222,22.84,0
Desktop,"May 9, 2016",CA-2016-115756,3,FUR-CH-10002372,80.98,0
Desktop,"May 9, 2016",CA-2016-115756,7,OFF-LA-10001317,3.15,0
Phone,20-03-2017,CA-2017-154214,1,FUR-FU-10000206,2.91,1
Desktop,"January 4, 2016",CA-2016-166674,3,OFF-AR-10000588,19.84,0
Desktop,"January 4, 2016",CA-2016-166674,3,OFF-ST-10001469,53.98,0
Desktop,"January 4, 2016",CA-2016-166674,6,OFF-AR-10001953,43.98,0
Desktop,"January 4, 2016",CA-2016-166674,3,OFF-AR-10003156,10.16,0
Desktop,"January 4, 2016",CA-2016-166674,3,OFF-AR-10004974,3.28,0
Desktop,"January 4, 2016",CA-2016-166674,4,TEC-PH-10002365,8.78,0
Phone,20-10-2017,CA-2017-147277,2,FUR-TA-10001539,142.182,0
Phone,20-10-2017,CA-2017-147277,2,OFF-ST-10000142,332.704,0
Desktop,13-12-2016,CA-2016-100153,4,TEC-AC-10001772,15.97,0
Phone,"December 2, 2014",US-2014-110674,2,FUR-CH-10000225,64.784,0
Phone,26-09-2016,US-2016-157945,3,FUR-CH-10002331,249.186,0
Phone,26-09-2016,US-2016-157945,2,OFF-EN-10001415,4.464,0
Phone,15-12-2015,CA-2015-109638,4,OFF-AP-10002472,25.98,0
Phone,15-12-2015,CA-2015-109638,9,TEC-AC-10004571,99.99,0
Phone,15-12-2015,CA-2015-109638,3,OFF-BI-10001098,17.104,0
Phone,22-04-2016,CA-2016-109869,5,FUR-FU-10000023,4.712,1
Phone,22-04-2016,CA-2016-109869,6,FUR-TA-10001889,212.105,1
Phone,22-04-2016,CA-2016-109869,5,OFF-BI-10000315,5.697,1
Phone,22-04-2016,CA-2016-109869,2,OFF-SU-10003505,92.688,1
Phone,22-04-2016,CA-2016-109869,2,OFF-AP-10002578,39.136,1
Phone,17-01-2015,US-2015-101399,7,FUR-FU-10002918,36.392,0
Phone,31-03-2017,CA-2017-154907,2,FUR-BO-10002824,102.6664,0
Phone,16-12-2016,US-2016-100419,3,OFF-BI-10002194,1.596,0
Phone,20-12-2015,CA-2015-154144,1,OFF-PA-10004071,55.48,0
Phone,"September 11, 2014",CA-2014-144666,3,OFF-ST-10002743,113.64,0
Phone,"September 11, 2014",CA-2014-144666,2,FUR-BO-10001601,111.333,0
Phone,"September 11, 2014",CA-2014-144666,4,TEC-PH-10002680,175.992,0
Phone,"September 11, 2014",CA-2014-144666,6,OFF-ST-10001321,15.42,0
Phone,"September 11, 2014",CA-2014-144666,7,OFF-PA-10001509,8.95,0
Phone,"September 11, 2014",CA-2014-144666,5,OFF-PA-10003465,18.97,0
Desktop,"December 7, 2016",CA-2016-103891,6,TEC-PH-10000149,15.96,0
Tablet,27-10-2016,CA-2016-152632,3,FUR-FU-10002671,13.4,0
Phone,26-06-2016,CA-2016-100790,5,OFF-AR-10003045,2.94,0
Phone,26-06-2016,CA-2016-100790,5,OFF-ST-10000689,140.85,0
Desktop,"June 10, 2014",CA-2014-134677,3,TEC-AC-10001445,3.03,0
Phone,22-07-2014,CA-2014-127691,2,OFF-AR-10002053,2.98,0
Phone,22-07-2014,CA-2014-127691,2,TEC-AC-10002567,79.99,0
Tablet,"October 6, 2017",CA-2017-140963,2,OFF-LA-10003923,14.8,1
Tablet,"October 6, 2017",CA-2017-140963,5,FUR-BO-10001337,102.833,1
Tablet,"October 6, 2017",CA-2017-140963,5,TEC-PH-10001924,55.992,1
Desktop,29-10-2014,CA-2014-154627,6,TEC-PH-10001363,455.992,0
Desktop,"September 6, 2014",CA-2014-133753,1,TEC-PH-10000376,7.992,0
Desktop,"September 6, 2014",CA-2014-133753,2,TEC-AC-10000303,31.992,0
Desktop,"September 6, 2014",CA-2014-133753,2,OFF-AR-10001953,35.184,0
Phone,14-09-2014,CA-2014-113362,5,OFF-ST-10001809,89.83,0
Phone,14-09-2014,CA-2014-113362,3,OFF-EN-10003845,3.69,0
Phone,"September 5, 2016",CA-2016-169166,2,TEC-AC-10000991,46.99,0
Tablet,18-03-2016,US-2016-120929,3,FUR-TA-10001857,63.294,0
Desktop,27-12-2015,CA-2015-134782,2,OFF-EN-10001434,52.71,0
Phone,25-07-2016,CA-2016-126158,8,OFF-BI-10002498,14.952,0
Phone,25-07-2016,CA-2016-126158,4,FUR-FU-10004864,63.94,0
Phone,25-07-2016,CA-2016-126158,2,FUR-CH-10002602,120.784,0
Phone,25-07-2016,CA-2016-126158,9,FUR-FU-10000073,7.7,0
Phone,30-05-2016,US-2016-105578,2,OFF-BI-10001670,11.31,1
Phone,30-05-2016,US-2016-105578,2,OFF-BI-10001658,7.476,1
Phone,30-05-2016,US-2016-105578,2,FUR-CH-10001215,400.784,1
Phone,30-05-2016,US-2016-105578,3,OFF-BI-10000831,0.792,1
Phone,30-05-2016,US-2016-105578,1,OFF-PA-10000357,32.792,1
Phone,"December 11, 2017",CA-2017-134978,5,OFF-BI-10003274,3.184,0
Desktop,16-03-2015,CA-2015-145352,1,OFF-AR-10001662,2.74,0
Desktop,16-03-2015,CA-2015-145352,3,OFF-AR-10003856,2.78,0
Desktop,16-03-2015,CA-2015-145352,3,OFF-ST-10001228,15.58,0
Desktop,16-03-2015,CA-2015-145352,5,OFF-BI-10003527,1270.99,0
Phone,26-11-2017,CA-2017-135307,3,FUR-FU-10001290,42.1,0
Phone,26-11-2017,CA-2017-135307,2,TEC-AC-10002399,19.02,0
Phone,20-10-2016,CA-2016-106341,3,OFF-AR-10002053,2.384,0
Phone,21-12-2017,CA-2017-163405,3,OFF-AR-10003811,2.21,0
Phone,21-12-2017,CA-2017-163405,2,OFF-AR-10001246,2.94,0
Phone,22-01-2017,CA-2017-127432,5,TEC-CO-10003236,599.99,0
Phone,22-01-2017,CA-2017-127432,3,OFF-ST-10004507,17.15,0
Phone,22-01-2017,CA-2017-127432,2,OFF-PA-10001667,5.98,0
Phone,22-01-2017,CA-2017-127432,3,OFF-ST-10004459,375.34,0
Phone,22-03-2015,CA-2015-157812,1,TEC-AC-10000171,18.392,1
Phone,22-03-2015,CA-2015-157812,2,OFF-ST-10000736,64.784,1
Phone,22-03-2015,CA-2015-157812,9,OFF-BI-10000285,1.568,1
Tablet,23-01-2017,CA-2017-145142,2,FUR-TA-10001857,105.49,0
Desktop,21-05-2016,US-2016-139486,3,TEC-PH-10003555,18.392,0
Desktop,21-05-2016,US-2016-139486,2,TEC-AC-10003832,33.13,0
Desktop,26-12-2015,CA-2015-158792,5,OFF-FA-10002815,4.44,0
Phone,21-10-2017,CA-2017-113558,3,FUR-CH-10003379,227.984,0
Phone,21-10-2017,CA-2017-113558,3,FUR-FU-10001756,15.232,0
Phone,"March 9, 2015",US-2015-138303,3,OFF-ST-10004963,12.112,0
Phone,"March 9, 2015",US-2015-138303,1,OFF-SU-10002881,666.248,0
Phone,"March 9, 2015",US-2015-138303,6,OFF-EN-10001335,8.752,0
Desktop,"July 11, 2015",CA-2015-102848,1,FUR-CH-10000595,190.72,0
Desktop,"July 9, 2017",US-2017-129441,3,FUR-FU-10000448,15.98,0
Phone,29-05-2016,CA-2016-168753,5,TEC-PH-10000984,195.99,0
Phone,29-05-2016,CA-2016-168753,5,OFF-BI-10002557,4.55,0
Phone,"October 7, 2016",CA-2016-126613,2,OFF-ST-10001325,8.384,0
Desktop,"March 9, 2017",US-2017-122637,7,OFF-BI-10002429,6.088,0
Desktop,"March 12, 2015",CA-2015-147851,4,OFF-BI-10004528,2.688,0
Desktop,"July 12, 2015",CA-2015-134894,3,OFF-AP-10001271,50.98,0
Desktop,"July 12, 2015",CA-2015-134894,4,FUR-CH-10002647,70.98,0
Phone,"January 2, 2014",CA-2014-140795,6,TEC-AC-10001432,78.15,0
Desktop,14-07-2016,CA-2016-136924,8,TEC-PH-10002262,47.608,1
Phone,18-12-2015,US-2015-120161,9,OFF-ST-10001809,71.864,0
Phone,"November 5, 2014",CA-2014-103849,2,TEC-AC-10001465,29.056,0
Phone,"November 5, 2014",CA-2014-103849,1,TEC-PH-10002597,100.792,0
Phone,"November 5, 2014",CA-2014-103849,4,FUR-FU-10000723,16.528,0
Phone,19-11-2017,CA-2017-162929,6,OFF-BI-10000404,6.88,0
Phone,19-11-2017,CA-2017-162929,2,OFF-PA-10002986,6.68,0
Phone,15-11-2015,CA-2015-113173,9,OFF-ST-10000604,27.808,0
Phone,15-11-2015,CA-2015-113173,3,OFF-BI-10004738,3.788,0
Phone,15-11-2015,CA-2015-113173,5,OFF-SU-10001935,1.744,0
Desktop,15-04-2016,CA-2016-136406,2,FUR-CH-10002024,560.784,0
Desktop,"November 9, 2017",CA-2017-112774,1,FUR-FU-10003039,34.504,0
Phone,24-11-2017,CA-2017-101945,3,OFF-FA-10004248,3.608,0
Phone,29-06-2017,CA-2017-100650,2,OFF-ST-10001780,647.89,0
Desktop,"March 3, 2014",CA-2014-155852,4,OFF-AR-10003560,4.864,0
Desktop,"October 6, 2016",CA-2016-113243,2,OFF-LA-10001297,10.35,0
Desktop,"October 6, 2016",CA-2016-113243,4,FUR-TA-10004256,333.92,0
Desktop,"October 6, 2016",CA-2016-113243,5,OFF-PA-10003441,6.48,0
Desktop,20-11-2017,CA-2017-118731,3,FUR-FU-10003347,14.2,0
Desktop,20-11-2017,CA-2017-118731,7,OFF-BI-10000069,12.008,0
Phone,14-09-2014,CA-2014-145576,5,OFF-AP-10003914,2.6,0
Phone,14-09-2014,CA-2014-145576,3,FUR-FU-10004020,4.376,0
Phone,"July 12, 2015",CA-2015-130736,2,OFF-FA-10003467,1.98,0
Phone,"July 12, 2015",CA-2015-130736,1,OFF-LA-10000634,2.61,0
Phone,"July 12, 2017",CA-2017-137099,3,TEC-PH-10002496,124.792,1
Phone,"January 10, 2017",CA-2017-156951,8,OFF-PA-10004530,11.48,0
Phone,"January 10, 2017",CA-2017-156951,7,OFF-BI-10001107,11.584,0
Phone,"January 10, 2017",CA-2017-156951,3,OFF-PA-10004451,6.48,0
Phone,"January 10, 2017",CA-2017-156951,3,FUR-CH-10004997,150.384,0
Desktop,28-12-2017,CA-2017-164826,7,OFF-LA-10001297,10.35,0
Desktop,28-12-2017,CA-2017-164826,4,OFF-FA-10000585,3.49,0
Desktop,28-12-2017,CA-2017-164826,7,OFF-BI-10001922,4.752,0
Desktop,28-12-2017,CA-2017-164826,3,TEC-PH-10000347,4.95,0
Desktop,"March 11, 2016",CA-2016-127250,3,OFF-AR-10003394,2.94,0
Desktop,18-09-2015,CA-2015-149713,14,OFF-PA-10004530,11.48,0
Desktop,18-09-2015,CA-2015-149713,4,OFF-PA-10001450,4.98,0
Desktop,18-09-2015,CA-2015-149713,2,OFF-SU-10001574,3.65,0
Desktop,20-07-2017,CA-2017-118640,2,OFF-ST-10002974,34.856,0
Desktop,20-07-2017,CA-2017-118640,1,FUR-FU-10001475,8.792,0
Desktop,"October 9, 2015",CA-2015-132906,4,OFF-SU-10004498,12.88,0
Desktop,"January 12, 2017",CA-2017-145233,3,TEC-PH-10004977,156.792,0
Desktop,"January 12, 2017",CA-2017-145233,2,TEC-PH-10000586,52.792,0
Desktop,"January 12, 2017",CA-2017-145233,3,OFF-AP-10000358,10.384,0
Desktop,"January 12, 2017",CA-2017-145233,7,OFF-BI-10002764,0.969,0
Desktop,"January 12, 2017",CA-2017-145233,4,TEC-PH-10001254,101.592,0
Desktop,"March 7, 2015",CA-2015-128139,1,FUR-CH-10003956,70.98,0
Desktop,"March 7, 2015",CA-2015-128139,3,OFF-LA-10003930,98.31,0
Phone,20-03-2016,US-2016-156986,2,TEC-PH-10003800,42.392,1
Phone,20-03-2016,US-2016-156986,4,OFF-PA-10002005,5.184,1
Phone,20-03-2016,US-2016-156986,3,OFF-BI-10002498,5.607,1
Phone,20-03-2016,US-2016-156986,2,OFF-PA-10004101,5.184,1
Desktop,"September 1, 2014",CA-2014-135405,2,OFF-AR-10004078,4.672,0
Desktop,"September 1, 2014",CA-2014-135405,3,TEC-AC-10001266,10.4,0
Phone,"August 8, 2014",CA-2014-131450,2,OFF-AP-10004708,38.06,0
Phone,"August 8, 2014",CA-2014-131450,3,TEC-CO-10004115,399.992,0
Phone,"August 8, 2014",CA-2014-131450,5,TEC-PH-10002398,89.192,0
Phone,"August 8, 2014",CA-2014-131450,8,FUR-FU-10001979,40.97,0
Desktop,14-07-2016,CA-2016-120180,2,OFF-SU-10004115,5.816,0
Phone,16-07-2016,US-2016-100720,3,TEC-PH-10001425,47.994,0
Phone,16-07-2016,US-2016-100720,4,TEC-PH-10003963,123.594,0
Phone,16-07-2016,US-2016-100720,2,OFF-SU-10001574,2.92,0
Phone,15-03-2014,CA-2014-149958,1,OFF-ST-10001490,142.776,0
Phone,15-03-2014,CA-2014-149958,3,FUR-FU-10001756,15.232,0
Phone,15-03-2014,CA-2014-149958,3,OFF-BI-10000773,2.406,0
Phone,15-03-2014,CA-2014-149958,4,OFF-BI-10001543,10.797,0
Phone,15-03-2014,CA-2014-149958,3,OFF-PA-10002120,43.968,0
Desktop,23-05-2014,US-2014-105767,2,OFF-BI-10000848,1.641,0
Desktop,23-05-2014,US-2014-105767,9,OFF-AR-10001246,2.352,0
Desktop,23-05-2014,US-2014-105767,2,TEC-PH-10003092,27.594,0
Desktop,28-04-2016,CA-2016-161816,3,TEC-PH-10003012,123.192,0
Desktop,28-04-2016,CA-2016-161816,4,OFF-LA-10004345,3.928,0
Desktop,"November 9, 2016",CA-2016-121223,2,OFF-PA-10001204,4.224,0
Desktop,"November 9, 2016",CA-2016-121223,9,TEC-PH-10004667,80.994,0
Desktop,14-11-2017,CA-2017-138611,10,TEC-PH-10000011,11.994,0
Desktop,14-11-2017,CA-2017-138611,2,OFF-BI-10002949,1.824,0
Tablet,18-08-2017,CA-2017-117947,2,FUR-FU-10003849,20.24,0
Tablet,18-08-2017,CA-2017-117947,2,FUR-FU-10000010,4.97,0
Tablet,18-08-2017,CA-2017-117947,9,OFF-BI-10002824,11.936,0
Tablet,18-08-2017,CA-2017-117947,1,TEC-PH-10002538,37.91,0
Tablet,18-08-2017,CA-2017-117947,3,FUR-FU-10000521,29.34,0
Phone,26-12-2014,US-2014-111171,5,OFF-BI-10002103,1.738,0
Phone,29-11-2015,CA-2015-138009,2,FUR-CH-10004853,150.98,0
Phone,29-11-2015,CA-2015-138009,5,OFF-AP-10000179,111.042,0
Phone,29-11-2015,CA-2015-138009,4,OFF-ST-10001272,130.87,0
Phone,29-11-2015,CA-2015-138009,9,OFF-AR-10004042,17.98,0
Tablet,15-09-2017,CA-2017-163020,7,FUR-FU-10000221,5.08,0
Desktop,19-05-2017,CA-2017-153787,2,OFF-AP-10001563,48.58,0
Desktop,17-12-2017,CA-2017-133431,5,OFF-BI-10000605,3.048,0
Desktop,17-12-2017,CA-2017-133431,3,OFF-PA-10002615,4.41,0
Desktop,"November 12, 2016",US-2016-135720,3,OFF-ST-10001963,81.128,1
Desktop,"November 12, 2016",US-2016-135720,5,TEC-AC-10001267,23.96,1
Desktop,"November 12, 2016",US-2016-135720,4,TEC-PH-10002103,75.192,1
Desktop,24-09-2017,CA-2017-144694,3,TEC-AC-10002857,5.96,0
Desktop,24-09-2017,CA-2017-144694,3,OFF-LA-10003930,78.648,0
Phone,"April 10, 2015",CA-2015-168004,3,FUR-CH-10001482,130.98,0
Desktop,15-08-2016,US-2016-123470,3,OFF-BI-10001989,6.294,0
Desktop,15-08-2016,US-2016-123470,3,OFF-AP-10003287,40.776,0
Desktop,20-05-2016,CA-2016-115917,5,FUR-FU-10000576,209.84,1
Desktop,20-05-2016,CA-2016-115917,4,OFF-BI-10004728,3.856,1
Desktop,18-12-2016,CA-2016-147067,3,FUR-FU-10000732,6.28,0
Desktop,30-07-2017,CA-2017-167913,2,OFF-ST-10000585,165.2,0
Desktop,30-07-2017,CA-2017-167913,7,OFF-LA-10002787,3.75,0
Desktop,"October 6, 2017",CA-2017-106103,4,TEC-AC-10003832,33.13,0
Phone,21-07-2017,US-2017-127719,1,OFF-PA-10001934,6.48,0
Phone,30-12-2017,CA-2017-126221,2,OFF-AP-10002457,104.65,0
Tablet,"January 4, 2016",CA-2016-103947,5,OFF-FA-10003112,6.312,0
Tablet,"January 4, 2016",CA-2016-103947,2,OFF-AP-10002350,15.072,0
Phone,"November 12, 2016",CA-2016-160745,4,FUR-FU-10001935,3.7,0
Phone,"November 12, 2016",CA-2016-160745,3,TEC-PH-10003273,100.792,0
Phone,"November 12, 2016",CA-2016-160745,4,TEC-AC-10001142,79,0
Phone,23-10-2016,CA-2016-132661,10,OFF-PA-10000482,37.94,0
Desktop,19-06-2017,CA-2017-140844,2,OFF-PA-10003892,48.91,0
Desktop,19-06-2017,CA-2017-140844,8,TEC-AC-10001101,12.89,0
Phone,22-08-2016,CA-2016-137239,2,OFF-AP-10002439,56.776,0
Phone,22-08-2016,CA-2016-137239,2,OFF-BI-10002827,1.659,0
Phone,22-08-2016,CA-2016-137239,2,OFF-EN-10002230,67.144,0
Phone,19-09-2016,US-2016-156097,2,FUR-CH-10001215,350.686,0
Phone,19-09-2016,US-2016-156097,2,OFF-BI-10004654,1.154,0
Tablet,24-08-2015,CA-2015-146563,7,OFF-ST-10001490,142.776,0
Tablet,24-08-2015,CA-2015-146563,14,OFF-ST-10001511,51.72,0
Tablet,24-08-2015,CA-2015-146563,5,FUR-TA-10001768,183.757,0
Tablet,24-08-2015,CA-2015-146563,3,OFF-BI-10003981,0.908,0
Desktop,26-03-2016,CA-2016-123666,5,OFF-ST-10001522,91.99,0
Phone,"April 11, 2016",CA-2016-143308,3,OFF-FA-10000621,3.58,0
Desktop,"August 6, 2017",CA-2017-132682,3,OFF-SU-10004231,7.92,0
Desktop,"August 6, 2017",CA-2017-132682,3,OFF-PA-10000474,28.352,0
Desktop,"August 6, 2017",CA-2017-132682,3,TEC-PH-10004042,127.192,0
Phone,24-12-2014,CA-2014-156314,5,FUR-FU-10003096,6.072,0
Desktop,"September 6, 2017",US-2017-106663,3,FUR-FU-10002759,7.992,0
Desktop,"September 6, 2017",US-2017-106663,1,FUR-TA-10000688,108.925,0
Desktop,"September 6, 2017",US-2017-106663,8,OFF-PA-10002377,4.544,0
Desktop,15-06-2017,CA-2017-111178,5,OFF-AR-10001954,3.912,0
Phone,"May 12, 2017",CA-2017-130351,3,OFF-AP-10004532,20.48,0
Phone,"May 12, 2017",CA-2017-130351,5,OFF-PA-10002137,7.78,0
Phone,"May 12, 2017",CA-2017-130351,3,TEC-AC-10003832,33.13,0
Desktop,18-03-2017,US-2017-119438,3,OFF-AP-10000804,0.896,0
Desktop,18-03-2017,US-2017-119438,3,TEC-AC-10003614,9.272,0
Desktop,18-03-2017,US-2017-119438,3,FUR-FU-10003553,27.508,0
Desktop,18-03-2017,US-2017-119438,3,OFF-BI-10004632,60.998,0
Desktop,19-11-2016,CA-2016-164511,3,OFF-BI-10003305,4.784,0
Desktop,19-11-2016,CA-2016-164511,2,OFF-ST-10002583,32.48,0
Desktop,19-11-2016,CA-2016-164511,4,OFF-ST-10004507,17.15,0
Desktop,"April 11, 2017",US-2017-168116,4,TEC-MA-10004125,1999.995,0
Desktop,"April 11, 2017",US-2017-168116,2,OFF-AP-10002457,83.72,0
Phone,"May 7, 2014",CA-2014-157784,3,TEC-AC-10003911,159.99,0
Phone,"May 7, 2014",CA-2014-157784,2,OFF-LA-10001934,7.31,0
Phone,"May 7, 2014",CA-2014-157784,3,OFF-PA-10000304,6.48,0
Phone,25-12-2017,CA-2017-161480,2,FUR-BO-10004015,95.992,0
Phone,21-06-2014,US-2014-117135,1,FUR-FU-10004071,104.01,0
Phone,21-06-2014,US-2014-117135,1,TEC-PH-10002033,284.82,0
Phone,21-06-2014,US-2014-117135,3,OFF-ST-10002444,12.28,0
Phone,28-03-2015,CA-2015-131534,1,TEC-AC-10002253,166.24,0
Phone,28-03-2015,CA-2015-131534,5,OFF-PA-10000743,6.68,0
